times,OBD rpm,OBD coolant temperatures,OBD engine load,OBD velocities
306.8,828.4,53,8.48,40.72
306.9,789.2,53,9.54,40.67
307,750,53,10.6,40.62
307.1,804.4,53,11.27,40.592
307.2,858.8,53,11.94,40.564
307.3,913.2,53,12.61,40.536
307.4,967.6,53,13.28,40.508
307.5,1022,53,13.95,40.48
307.6,1076.4,53,14.62,40.452
307.7,1130.8,53,15.29,40.424
307.8,1185.2,53,15.96,40.396
307.9,1239.6,53,16.63,40.368
308,1294,53,17.3,40.34
308.1,1291.8,53,17.53,40.268
308.2,1289.6,53,17.76,40.196
308.3,1287.4,53,17.99,40.124
308.4,1285.2,53,18.22,40.052
308.5,1283,53,18.45,39.98
308.6,1280.8,53,18.68,39.908
308.7,1278.6,53,18.91,39.836
308.8,1276.4,53,19.14,39.764
308.9,1274.2,53,19.37,39.692
309,1272,53,19.6,39.62
309.1,1270.5,53,18.54,39.512
309.2,1269,53,17.48,39.404
309.3,1267.5,53,16.42,39.296
309.4,1266,53,15.36,39.188
309.5,1264.5,53,14.3,39.08
309.6,1263,53,13.24,38.972
309.7,1261.5,53,12.18,38.864
309.8,1260,53,11.12,38.756
309.9,1258.5,53,10.06,38.648
310,1257,53,9,38.54
310.1,1256.5,53,8.14,38.426
310.2,1256,53,7.28,38.312
310.3,1255.5,53,6.42,38.198
310.4,1255,53,5.56,38.084
310.5,1254.5,53,4.7,37.97
310.6,1254,53,3.84,37.856
310.7,1253.5,53,2.98,37.742
310.8,1253,53,2.12,37.628
310.9,1252.5,53,1.26,37.514
311,1252,53,0.4,37.4
311.1,1250.1,53,0.44,37.342
311.2,1248.2,53,0.48,37.284
311.3,1246.3,53,0.52,37.226
311.4,1244.4,53,0.56,37.168
311.5,1242.5,53,0.6,37.11
311.6,1240.6,53,0.64,37.052
311.7,1238.7,53,0.68,36.994
311.8,1236.8,53,0.72,36.936
311.9,1234.9,53,0.76,36.878
312,1233,53,0.8,36.82
312.1,1230.8,53,2.05,36.782
312.2,1228.6,53,3.3,36.744
312.3,1226.4,53,4.55,36.706
312.4,1224.2,53,5.8,36.668
312.5,1222,53,7.05,36.63
312.6,1219.8,53,8.3,36.592
312.7,1217.6,53,9.55,36.554
312.8,1215.4,53,10.8,36.516
312.9,1213.2,53,12.05,36.478
313,1211,53,13.3,36.44
313.1,1206.7,53,11.97,36.334
313.2,1202.4,53,10.64,36.228
313.3,1198.1,53,9.31,36.122
313.4,1193.8,53,7.98,36.016
313.5,1189.5,53,6.65,35.91
313.6,1185.2,53,5.32,35.804
313.7,1180.9,53,3.99,35.698
313.8,1176.6,53,2.66,35.592
313.9,1172.3,53,1.33,35.486
314,1168,53,0,35.38
314.1,1126.2,53,0,35.18
314.2,1084.4,53,0,34.98
314.3,1042.6,53,0,34.78
314.4,1000.8,53,0,34.58
314.5,959,53,0,34.38
314.6,917.2,53,0,34.18
314.7,875.4,53,0,33.98
314.8,833.6,53,0,33.78
314.9,791.8,53,0,33.58
315,750,53,0,33.38
315.1,797.2,53,0,33.238
315.2,844.4,53,0,33.096
315.3,891.6,53,0,32.954
315.4,938.8,53,0,32.812
315.5,986,53,0,32.67
315.6,1033.2,53,0,32.528
315.7,1080.4,53,0,32.386
315.8,1127.6,53,0,32.244
315.9,1174.8,53,0,32.102
316,1222,53,0,31.96
316.1,1237.8,53,0,31.796
316.2,1253.6,53,0,31.632
316.3,1269.4,53,0,31.468
316.4,1285.2,53,0,31.304
316.5,1301,53,0,31.14
316.6,1316.8,53,0,30.976
316.7,1332.6,53,0,30.812
316.8,1348.4,53,0,30.648
316.9,1364.2,53,0,30.484
317,1380,53,0,30.32
317.1,1374.9,53,0.31,30.18
317.2,1369.8,53,0.62,30.04
317.3,1364.7,53,0.93,29.9
317.4,1359.6,53,1.24,29.76
317.5,1354.5,53,1.55,29.62
317.6,1349.4,53,1.86,29.48
317.7,1344.3,53,2.17,29.34
317.8,1339.2,53,2.48,29.2
317.9,1334.1,53,2.79,29.06
318,1329,53,3.1,28.92
318.1,1322,53,3.26,28.838
318.2,1315,53,3.42,28.756
318.3,1308,53,3.58,28.674
318.4,1301,53,3.74,28.592
318.5,1294,53,3.9,28.51
318.6,1287,53,4.06,28.428
318.7,1280,53,4.22,28.346
318.8,1273,53,4.38,28.264
318.9,1266,53,4.54,28.182
319,1259,53,4.7,28.1
319.1,1234.4,53,5.09,27.932
319.2,1209.8,53,5.48,27.764
319.3,1185.2,53,5.87,27.596
319.4,1160.6,53,6.26,27.428
319.5,1136,53,6.65,27.26
319.6,1111.4,53,7.04,27.092
319.7,1086.8,53,7.43,26.924
319.8,1062.2,53,7.82,26.756
319.9,1037.6,53,8.21,26.588
320,1013,53,8.6,26.42
320.1,986.7,53,9.54,26.312
320.2,960.4,53,10.48,26.204
320.3,934.1,53,11.42,26.096
320.4,907.8,53,12.36,25.988
320.5,881.5,53,13.3,25.88
320.6,855.2,53,14.24,25.772
320.7,828.9,53,15.18,25.664
320.8,802.6,53,16.12,25.556
320.9,776.3,53,17.06,25.448
321,750,53,18,25.34
321.1,785.9,53,17.45,25.35
321.2,821.8,53,16.9,25.36
321.3,857.7,53,16.35,25.37
321.4,893.6,53,15.8,25.38
321.5,929.5,53,15.25,25.39
321.6,965.4,53,14.7,25.4
321.7,1001.3,53,14.15,25.41
321.8,1037.2,53,13.6,25.42
321.9,1073.1,53,13.05,25.43
322,1109,53,12.5,25.44
322.1,1154.3,53,11.6,25.374
322.2,1199.6,53,10.7,25.308
322.3,1244.9,53,9.8,25.242
322.4,1290.2,53,8.9,25.176
322.5,1335.5,53,8,25.11
322.6,1380.8,53,7.1,25.044
322.7,1426.1,53,6.2,24.978
322.8,1471.4,53,5.3,24.912
322.9,1516.7,53,4.4,24.846
323,1562,53,3.5,24.78
323.1,1567.8,53,3.58,24.694
323.2,1573.6,53,3.66,24.608
323.3,1579.4,53,3.74,24.522
323.4,1585.2,53,3.82,24.436
323.5,1591,53,3.9,24.35
323.6,1596.8,53,3.98,24.264
323.7,1602.6,53,4.06,24.178
323.8,1608.4,53,4.14,24.092
323.9,1614.2,53,4.22,24.006
324,1620,53,4.3,23.92
324.1,1616.7,53,5.12,23.892
324.2,1613.4,53,5.94,23.864
324.3,1610.1,53,6.76,23.836
324.4,1606.8,53,7.58,23.808
324.5,1603.5,53,8.4,23.78
324.6,1600.2,53,9.22,23.752
324.7,1596.9,53,10.04,23.724
324.8,1593.6,53,10.86,23.696
324.9,1590.3,53,11.68,23.668
325,1587,53,12.5,23.64
325.1,1577.8,53,12.47,23.628
325.2,1568.6,53,12.44,23.616
325.3,1559.4,53,12.41,23.604
325.4,1550.2,53,12.38,23.592
325.5,1541,53,12.35,23.58
325.6,1531.8,53,12.32,23.568
325.7,1522.6,53,12.29,23.556
325.8,1513.4,53,12.26,23.544
325.9,1504.2,53,12.23,23.532
326,1495,53,12.2,23.52
326.1,1493.6,53,11.25,23.49
326.2,1492.2,53,10.3,23.46
326.3,1490.8,53,9.35,23.43
326.4,1489.4,53,8.4,23.4
326.5,1488,53,7.45,23.37
326.6,1486.6,53,6.5,23.34
326.7,1485.2,53,5.55,23.31
326.8,1483.8,53,4.6,23.28
326.9,1482.4,53,3.65,23.25
327,1481,53,2.7,23.22
327.1,1478.5,53,2.43,23.032
327.2,1476,53,2.16,22.844
327.3,1473.5,53,1.89,22.656
327.4,1471,53,1.62,22.468
327.5,1468.5,53,1.35,22.28
327.6,1466,53,1.08,22.092
327.7,1463.5,53,0.81,21.904
327.8,1461,53,0.54,21.716
327.9,1458.5,53,0.27,21.528
328,1456,53,0,21.34
328.1,1452.7,53,0,21.158
328.2,1449.4,53,0,20.976
328.3,1446.1,53,0,20.794
328.4,1442.8,53,0,20.612
328.5,1439.5,53,0,20.43
328.6,1436.2,53,0,20.248
328.7,1432.9,53,0,20.066
328.8,1429.6,53,0,19.884
328.9,1426.3,53,0,19.702
329,1423,53,0,19.52
329.1,1412.7,53,0,19.34
329.2,1402.4,53,0,19.16
329.3,1392.1,53,0,18.98
329.4,1381.8,53,0,18.8
329.5,1371.5,53,0,18.62
329.6,1361.2,53,0,18.44
329.7,1350.9,53,0,18.26
329.8,1340.6,53,0,18.08
329.9,1330.3,53,0,17.9
330,1320,53,0,17.72
330.1,1309.2,53,1.33,17.55
330.2,1298.4,53,2.66,17.38
330.3,1287.6,53,3.99,17.21
330.4,1276.8,53,5.32,17.04
330.5,1266,53,6.65,16.87
330.6,1255.2,53,7.98,16.7
330.7,1244.4,53,9.31,16.53
330.8,1233.6,53,10.64,16.36
330.9,1222.8,53,11.97,16.19
331,1212,53,13.3,16.02
331.1,1201.3,53,13.5,15.95
331.2,1190.6,53,13.7,15.88
331.3,1179.9,53,13.9,15.81
331.4,1169.2,53,14.1,15.74
331.5,1158.5,53,14.3,15.67
331.6,1147.8,53,14.5,15.6
331.7,1137.1,53,14.7,15.53
331.8,1126.4,53,14.9,15.46
331.9,1115.7,53,15.1,15.39
332,1105,53,15.3,15.32
332.1,1097.8,53,15.22,15.36
332.2,1090.6,53,15.14,15.4
332.3,1083.4,53,15.06,15.44
332.4,1076.2,53,14.98,15.48
332.5,1069,53,14.9,15.52
332.6,1061.8,53,14.82,15.56
332.7,1054.6,53,14.74,15.6
332.8,1047.4,53,14.66,15.64
332.9,1040.2,53,14.58,15.68
333,1033,53,14.5,15.72
333.1,1030.9,53,14.34,15.7
333.2,1028.8,53,14.18,15.68
333.3,1026.7,53,14.02,15.66
333.4,1024.6,53,13.86,15.64
333.5,1022.5,53,13.7,15.62
333.6,1020.4,53,13.54,15.6
333.7,1018.3,53,13.38,15.58
333.8,1016.2,53,13.22,15.56
333.9,1014.1,53,13.06,15.54
334,1012,53,12.9,15.52
334.1,1010.9,53,12.86,15.482
334.2,1009.8,53,12.82,15.444
334.3,1008.7,53,12.78,15.406
334.4,1007.6,53,12.74,15.368
334.5,1006.5,53,12.7,15.33
334.6,1005.4,53,12.66,15.292
334.7,1004.3,53,12.62,15.254
334.8,1003.2,53,12.58,15.216
334.9,1002.1,53,12.54,15.178
335,1001,53,12.5,15.14
335.1,975.9,53,13.41,15.056
335.2,950.8,53,14.32,14.972
335.3,925.7,53,15.23,14.888
335.4,900.6,53,16.14,14.804
335.5,875.5,53,17.05,14.72
335.6,850.4,53,17.96,14.636
335.7,825.3,53,18.87,14.552
335.8,800.2,53,19.78,14.468
335.9,775.1,53,20.69,14.384
336,750,53,21.6,14.3
336.1,750,53,22.5,14.296
336.2,750,53,23.4,14.292
336.3,750,53,24.3,14.288
336.4,750,53,25.2,14.284
336.5,750,53,26.1,14.28
336.6,750,53,27,14.276
336.7,750,53,27.9,14.272
336.8,750,53,28.8,14.268
336.9,750,53,29.7,14.264
337,750,53,30.6,14.26
337.1,750,53,30.79,14.38
337.2,750,53,30.98,14.5
337.3,750,53,31.17,14.62
337.4,750,53,31.36,14.74
337.5,750,53,31.55,14.86
337.6,750,53,31.74,14.98
337.7,750,53,31.93,15.1
337.8,750,53,32.12,15.22
337.9,750,53,32.31,15.34
338,750,53,32.5,15.46
338.1,750,53,32.31,15.654
338.2,750,53,32.12,15.848
338.3,750,53,31.93,16.042
338.4,750,53,31.74,16.236
338.5,750,53,31.55,16.43
338.6,750,53,31.36,16.624
338.7,750,53,31.17,16.818
338.8,750,53,30.98,17.012
338.9,750,53,30.79,17.206
339,750,53,30.6,17.4
339.1,784.7,53,30.4,17.61
339.2,819.4,53,30.2,17.82
339.3,854.1,53,30,18.03
339.4,888.8,53,29.8,18.24
339.5,923.5,53,29.6,18.45
339.6,958.2,53,29.4,18.66
339.7,992.9,53,29.2,18.87
339.8,1027.6,53,29,19.08
339.9,1062.3,53,28.8,19.29
340,1097,53,28.6,19.5
340.1,1111.5,53,28.29,19.724
340.2,1126,53,27.98,19.948
340.3,1140.5,53,27.67,20.172
340.4,1155,53,27.36,20.396
340.5,1169.5,53,27.05,20.62
340.6,1184,53,26.74,20.844
340.7,1198.5,53,26.43,21.068
340.8,1213,53,26.12,21.292
340.9,1227.5,53,25.81,21.516
341,1242,53,25.5,21.74
341.1,1254.8,53,24.95,21.916
341.2,1267.6,53,24.4,22.092
341.3,1280.4,53,23.85,22.268
341.4,1293.2,53,23.3,22.444
341.5,1306,53,22.75,22.62
341.6,1318.8,53,22.2,22.796
341.7,1331.6,53,21.65,22.972
341.8,1344.4,53,21.1,23.148
341.9,1357.2,53,20.55,23.324
342,1370,53,20,23.5
342.1,1382.3,53,19.92,23.626
342.2,1394.6,53,19.84,23.752
342.3,1406.9,53,19.76,23.878
342.4,1419.2,53,19.68,24.004
342.5,1431.5,53,19.6,24.13
342.6,1443.8,53,19.52,24.256
342.7,1456.1,53,19.44,24.382
342.8,1468.4,53,19.36,24.508
342.9,1480.7,53,19.28,24.634
343,1493,53,19.2,24.76
343.1,1502.4,53,17.52,24.872
343.2,1511.8,53,15.84,24.984
343.3,1521.2,53,14.16,25.096
343.4,1530.6,53,12.48,25.208
343.5,1540,53,10.8,25.32
343.6,1549.4,53,9.12,25.432
343.7,1558.8,53,7.44,25.544
343.8,1568.2,53,5.76,25.656
343.9,1577.6,53,4.08,25.768
344,1587,53,2.4,25.88
344.1,1596.7,53,3.73,25.926
344.2,1606.4,53,5.06,25.972
344.3,1616.1,53,6.39,26.018
344.4,1625.8,53,7.72,26.064
344.5,1635.5,53,9.05,26.11
344.6,1645.2,53,10.38,26.156
344.7,1654.9,53,11.71,26.202
344.8,1664.6,53,13.04,26.248
344.9,1674.3,53,14.37,26.294
345,1684,53,15.7,26.34
345.1,1682.2,53.1,16.17,26.382
345.2,1680.4,53.2,16.64,26.424
345.3,1678.6,53.3,17.11,26.466
345.4,1676.8,53.4,17.58,26.508
345.5,1675,53.5,18.05,26.55
345.6,1673.2,53.6,18.52,26.592
345.7,1671.4,53.7,18.99,26.634
345.8,1669.6,53.8,19.46,26.676
345.9,1667.8,53.9,19.93,26.718
346,1666,54,20.4,26.76
346.1,1612.1,54,20.99,26.852
346.2,1558.2,54,21.58,26.944
346.3,1504.3,54,22.17,27.036
346.4,1450.4,54,22.76,27.128
346.5,1396.5,54,23.35,27.22
346.6,1342.6,54,23.94,27.312
346.7,1288.7,54,24.53,27.404
346.8,1234.8,54,25.12,27.496
346.9,1180.9,54,25.71,27.588
347,1127,54,26.3,27.68
347.1,1127.2,54,26.38,27.766
347.2,1127.4,54,26.46,27.852
347.3,1127.6,54,26.54,27.938
347.4,1127.8,54,26.62,28.024
347.5,1128,54,26.7,28.11
347.6,1128.2,54,26.78,28.196
347.7,1128.4,54,26.86,28.282
347.8,1128.6,54,26.94,28.368
347.9,1128.8,54,27.02,28.454
348,1129,54,27.1,28.54
348.1,1131.5,54,26.04,28.538
348.2,1134,54,24.98,28.536
348.3,1136.5,54,23.92,28.534
348.4,1139,54,22.86,28.532
348.5,1141.5,54,21.8,28.53
348.6,1144,54,20.74,28.528
348.7,1146.5,54,19.68,28.526
348.8,1149,54,18.62,28.524
348.9,1151.5,54,17.56,28.522
349,1154,54,16.5,28.52
349.1,1156.8,54,16.07,28.434
349.2,1159.6,54,15.64,28.348
349.3,1162.4,54,15.21,28.262
349.4,1165.2,54,14.78,28.176
349.5,1168,54,14.35,28.09
349.6,1170.8,54,13.92,28.004
349.7,1173.6,54,13.49,27.918
349.8,1176.4,54,13.06,27.832
349.9,1179.2,54,12.63,27.746
350,1182,54,12.2,27.66
350.1,1185.2,54,12.27,27.65
350.2,1188.4,54,12.34,27.64
350.3,1191.6,54,12.41,27.63
350.4,1194.8,54,12.48,27.62
350.5,1198,54,12.55,27.61
350.6,1201.2,54,12.62,27.6
350.7,1204.4,54,12.69,27.59
350.8,1207.6,54,12.76,27.58
350.9,1210.8,54,12.83,27.57
351,1214,54,12.9,27.56
351.1,1213.2,54,13.02,27.58
351.2,1212.4,54,13.14,27.6
351.3,1211.6,54,13.26,27.62
351.4,1210.8,54,13.38,27.64
351.5,1210,54,13.5,27.66
351.6,1209.2,54,13.62,27.68
351.7,1208.4,54,13.74,27.7
351.8,1207.6,54,13.86,27.72
351.9,1206.8,54,13.98,27.74
352,1206,54,14.1,27.76
352.1,1205.2,54,14.89,27.778
352.2,1204.4,54,15.68,27.796
352.3,1203.6,54,16.47,27.814
352.4,1202.8,54,17.26,27.832
352.5,1202,54,18.05,27.85
352.6,1201.2,54,18.84,27.868
352.7,1200.4,54,19.63,27.886
352.8,1199.6,54,20.42,27.904
352.9,1198.8,54,21.21,27.922
353,1198,54,22,27.94
353.1,1197.1,54,22.23,27.922
353.2,1196.2,54,22.46,27.904
353.3,1195.3,54,22.69,27.886
353.4,1194.4,54,22.92,27.868
353.5,1193.5,54,23.15,27.85
353.6,1192.6,54,23.38,27.832
353.7,1191.7,54,23.61,27.814
353.8,1190.8,54,23.84,27.796
353.9,1189.9,54,24.07,27.778
354,1189,54,24.3,27.76
354.1,1189.1,54,23.79,27.76
354.2,1189.2,54,23.28,27.76
354.3,1189.3,54,22.77,27.76
354.4,1189.4,54,22.26,27.76
354.5,1189.5,54,21.75,27.76
354.6,1189.6,54,21.24,27.76
354.7,1189.7,54,20.73,27.76
354.8,1189.8,54,20.22,27.76
354.9,1189.9,54,19.71,27.76
355,1190,54,19.2,27.76
355.1,1192.2,54,17.91,27.798
355.2,1194.4,54,16.62,27.836
355.3,1196.6,54,15.33,27.874
355.4,1198.8,54,14.04,27.912
355.5,1201,54,12.75,27.95
355.6,1203.2,54,11.46,27.988
355.7,1205.4,54,10.17,28.026
355.8,1207.6,54,8.88,28.064
355.9,1209.8,54,7.59,28.102
356,1212,54,6.3,28.14
356.1,1214.2,54,5.71,28.114
356.2,1216.4,54,5.12,28.088
356.3,1218.6,54,4.53,28.062
356.4,1220.8,54,3.94,28.036
356.5,1223,54,3.35,28.01
356.6,1225.2,54,2.76,27.984
356.7,1227.4,54,2.17,27.958
356.8,1229.6,54,1.58,27.932
356.9,1231.8,54,0.99,27.906
357,1234,54,0.4,27.88
357.1,1231,54,0.36,27.748
357.2,1228,54,0.32,27.616
357.3,1225,54,0.28,27.484
357.4,1222,54,0.24,27.352
357.5,1219,54,0.2,27.22
357.6,1216,54,0.16,27.088
357.7,1213,54,0.12,26.956
357.8,1210,54,0.08,26.824
357.9,1207,54,0.04,26.692
358,1204,54,0,26.56
358.1,1201.3,54,1.1,26.478
358.2,1198.6,54,2.2,26.396
358.3,1195.9,54,3.3,26.314
358.4,1193.2,54,4.4,26.232
358.5,1190.5,54,5.5,26.15
358.6,1187.8,54,6.6,26.068
358.7,1185.1,54,7.7,25.986
358.8,1182.4,54,8.8,25.904
358.9,1179.7,54,9.9,25.822
359,1177,54,11,25.74
359.1,1171.4,54,9.9,25.642
359.2,1165.8,54,8.8,25.544
359.3,1160.2,54,7.7,25.446
359.4,1154.6,54,6.6,25.348
359.5,1149,54,5.5,25.25
359.6,1143.4,54,4.4,25.152
359.7,1137.8,54,3.3,25.054
359.8,1132.2,54,2.2,24.956
359.9,1126.6,54,1.1,24.858
360,1121,54,0,24.76
360.1,1083.9,54,0,24.544
360.2,1046.8,54,0,24.328
360.3,1009.7,54,0,24.112
360.4,972.6,54,0,23.896
360.5,935.5,54,0,23.68
360.6,898.4,54,0,23.464
360.7,861.3,54,0,23.248
360.8,824.2,54,0,23.032
360.9,787.1,54,0,22.816
361,750,54,0,22.6
361.1,790,54,1.33,22.348
361.2,830,54,2.66,22.096
361.3,870,54,3.99,21.844
361.4,910,54,5.32,21.592
361.5,950,54,6.65,21.34
361.6,990,54,7.98,21.088
361.7,1030,54,9.31,20.836
361.8,1070,54,10.64,20.584
361.9,1110,54,11.97,20.332
362,1150,54,13.3,20.08
362.1,1168.7,54,13.89,19.978
362.2,1187.4,54,14.48,19.876
362.3,1206.1,54,15.07,19.774
362.4,1224.8,54,15.66,19.672
362.5,1243.5,54,16.25,19.57
362.6,1262.2,54,16.84,19.468
362.7,1280.9,54,17.43,19.366
362.8,1299.6,54,18.02,19.264
362.9,1318.3,54,18.61,19.162
363,1337,54,19.2,19.06
363.1,1332.2,54,19.2,19.108
363.2,1327.4,54,19.2,19.156
363.3,1322.6,54,19.2,19.204
363.4,1317.8,54,19.2,19.252
363.5,1313,54,19.2,19.3
363.6,1308.2,54,19.2,19.348
363.7,1303.4,54,19.2,19.396
363.8,1298.6,54,19.2,19.444
363.9,1293.8,54,19.2,19.492
364,1289,54,19.2,19.54
364.1,1291.5,54,19.2,19.622
364.2,1294,54,19.2,19.704
364.3,1296.5,54,19.2,19.786
364.4,1299,54,19.2,19.868
364.5,1301.5,54,19.2,19.95
364.6,1304,54,19.2,20.032
364.7,1306.5,54,19.2,20.114
364.8,1309,54,19.2,20.196
364.9,1311.5,54,19.2,20.278
365,1314,54,19.2,20.36
365.1,1319.2,54,19.16,20.472
365.2,1324.4,54,19.12,20.584
365.3,1329.6,54,19.08,20.696
365.4,1334.8,54,19.04,20.808
365.5,1340,54,19,20.92
365.6,1345.2,54,18.96,21.032
365.7,1350.4,54,18.92,21.144
365.8,1355.6,54,18.88,21.256
365.9,1360.8,54,18.84,21.368
366,1366,54,18.8,21.48
366.1,1371.2,54,18.8,21.59
366.2,1376.4,54,18.8,21.7
366.3,1381.6,54,18.8,21.81
366.4,1386.8,54,18.8,21.92
366.5,1392,54,18.8,22.03
366.6,1397.2,54,18.8,22.14
366.7,1402.4,54,18.8,22.25
366.8,1407.6,54,18.8,22.36
366.9,1412.8,54,18.8,22.47
367,1418,54,18.8,22.58
367.1,1423.6,54,18.76,22.71
367.2,1429.2,54,18.72,22.84
367.3,1434.8,54,18.68,22.97
367.4,1440.4,54,18.64,23.1
367.5,1446,54,18.6,23.23
367.6,1451.6,54,18.56,23.36
367.7,1457.2,54,18.52,23.49
367.8,1462.8,54,18.48,23.62
367.9,1468.4,54,18.44,23.75
368,1474,54,18.4,23.88
368.1,1479.8,54,17.62,23.984
368.2,1485.6,54,16.84,24.088
368.3,1491.4,54,16.06,24.192
368.4,1497.2,54,15.28,24.296
368.5,1503,54,14.5,24.4
368.6,1508.8,54,13.72,24.504
368.7,1514.6,54,12.94,24.608
368.8,1520.4,54,12.16,24.712
368.9,1526.2,54,11.38,24.816
369,1532,54,10.6,24.92
369.1,1539.1,54,9.54,24.93
369.2,1546.2,54,8.48,24.94
369.3,1553.3,54,7.42,24.95
369.4,1560.4,54,6.36,24.96
369.5,1567.5,54,5.3,24.97
369.6,1574.6,54,4.24,24.98
369.7,1581.7,54,3.18,24.99
369.8,1588.8,54,2.12,25
369.9,1595.9,54,1.06,25.01
370,1603,54,0,25.02
370.1,1606.7,54,0,24.89
370.2,1610.4,54,0,24.76
370.3,1614.1,54,0,24.63
370.4,1617.8,54,0,24.5
370.5,1621.5,54,0,24.37
370.6,1625.2,54,0,24.24
370.7,1628.9,54,0,24.11
370.8,1632.6,54,0,23.98
370.9,1636.3,54,0,23.85
371,1640,54,0,23.72
371.1,1636.1,54,0,23.54
371.2,1632.2,54,0,23.36
371.3,1628.3,54,0,23.18
371.4,1624.4,54,0,23
371.5,1620.5,54,0,22.82
371.6,1616.6,54,0,22.64
371.7,1612.7,54,0,22.46
371.8,1608.8,54,0,22.28
371.9,1604.9,54,0,22.1
372,1601,54,0,21.92
372.1,1589.2,54,0.04,21.732
372.2,1577.4,54,0.08,21.544
372.3,1565.6,54,0.12,21.356
372.4,1553.8,54,0.16,21.168
372.5,1542,54,0.2,20.98
372.6,1530.2,54,0.24,20.792
372.7,1518.4,54,0.28,20.604
372.8,1506.6,54,0.32,20.416
372.9,1494.8,54,0.36,20.228
373,1483,54,0.4,20.04
373.1,1469.4,54,1.07,19.78
373.2,1455.8,54,1.74,19.52
373.3,1442.2,54,2.41,19.26
373.4,1428.6,54,3.08,19
373.5,1415,54,3.75,18.74
373.6,1401.4,54,4.42,18.48
373.7,1387.8,54,5.09,18.22
373.8,1374.2,54,5.76,17.96
373.9,1360.6,54,6.43,17.7
374,1347,54,7.1,17.44
374.1,1328.7,54.1,8.31,17.086
374.2,1310.4,54.2,9.52,16.732
374.3,1292.1,54.3,10.73,16.378
374.4,1273.8,54.4,11.94,16.024
374.5,1255.5,54.5,13.15,15.67
374.6,1237.2,54.6,14.36,15.316
374.7,1218.9,54.7,15.57,14.962
374.8,1200.6,54.8,16.78,14.608
374.9,1182.3,54.9,17.99,14.254
375,1164,55,19.2,13.9
375.1,1122.6,54.9,19.04,13.662
375.2,1081.2,54.8,18.88,13.424
375.3,1039.8,54.7,18.72,13.186
375.4,998.4,54.6,18.56,12.948
375.5,957,54.5,18.4,12.71
375.6,915.6,54.4,18.24,12.472
375.7,874.2,54.3,18.08,12.234
375.8,832.8,54.2,17.92,11.996
375.9,791.4,54.1,17.76,11.758
376,750,54,17.6,11.52
376.1,750,54.1,17.53,11.424
376.2,750,54.2,17.46,11.328
376.3,750,54.3,17.39,11.232
376.4,750,54.4,17.32,11.136
376.5,750,54.5,17.25,11.04
376.6,750,54.6,17.18,10.944
376.7,750,54.7,17.11,10.848
376.8,750,54.8,17.04,10.752
376.9,750,54.9,16.97,10.656
377,750,55,16.9,10.56
377.1,750,55,16.86,10.398
377.2,750,55,16.82,10.236
377.3,750,55,16.78,10.074
377.4,750,55,16.74,9.912
377.5,750,55,16.7,9.75
377.6,750,55,16.66,9.588
377.7,750,55,16.62,9.426
377.8,750,55,16.58,9.264
377.9,750,55,16.54,9.102
378,750,55,16.5,8.94
378.1,750,55,16.5,8.878
378.2,750,55,16.5,8.816
378.3,750,55,16.5,8.754
378.4,750,55,16.5,8.692
378.5,750,55,16.5,8.63
378.6,750,55,16.5,8.568
378.7,750,55,16.5,8.506
378.8,750,55,16.5,8.444
378.9,750,55,16.5,8.382
379,750,55,16.5,8.32
379.1,750,55,16.5,8.214
379.2,750,55,16.5,8.108
379.3,750,55,16.5,8.002
379.4,750,55,16.5,7.896
379.5,750,55,16.5,7.79
379.6,750,55,16.5,7.684
379.7,750,55,16.5,7.578
379.8,750,55,16.5,7.472
379.9,750,55,16.5,7.366
380,750,55,16.5,7.26
380.1,750,55,16.46,7.144
380.2,750,55,16.42,7.028
380.3,750,55,16.38,6.912
380.4,750,55,16.34,6.796
380.5,750,55,16.3,6.68
380.6,750,55,16.26,6.564
380.7,750,55,16.22,6.448
380.8,750,55,16.18,6.332
380.9,750,55,16.14,6.216
381,750,55,16.1,6.1
381.1,750,55,16.1,5.936
381.2,750,55,16.1,5.772
381.3,750,55,16.1,5.608
381.4,750,55,16.1,5.444
381.5,750,55,16.1,5.28
381.6,750,55,16.1,5.116
381.7,750,55,16.1,4.952
381.8,750,55,16.1,4.788
381.9,750,55,16.1,4.624
382,750,55,16.1,4.46
382.1,750,55,16.14,4.244
382.2,750,55,16.18,4.028
382.3,750,55,16.22,3.812
382.4,750,55,16.26,3.596
382.5,750,55,16.3,3.38
382.6,750,55,16.34,3.164
382.7,750,55,16.38,2.948
382.8,750,55,16.42,2.732
382.9,750,55,16.46,2.516
383,750,55,16.5,2.3
383.1,750,55,16.54,2.07
383.2,750,55,16.58,1.84
383.3,750,55,16.62,1.61
383.4,750,55,16.66,1.38
383.5,750,55,16.7,1.15
383.6,750,55,16.74,0.92
383.7,750,55,16.78,0.69
383.8,750,55,16.82,0.46
383.9,750,55,16.86,0.23
384,750,55,16.9,0
384.1,750,55,16.9,0
384.2,750,55,16.9,0
384.3,750,55,16.9,0
384.4,750,55,16.9,0
384.5,750,55,16.9,0
384.6,750,55,16.9,0
384.7,750,55,16.9,0
384.8,750,55,16.9,0
384.9,750,55,16.9,0
385,750,55,16.9,0
385.1,750,55,16.78,0
385.2,750,55,16.66,0
385.3,750,55,16.54,0
385.4,750,55,16.42,0
385.5,750,55,16.3,0
385.6,750,55,16.18,0
385.7,750,55,16.06,0
385.8,750,55,15.94,0
